vertex_id:int,label_id:int,name:string,type:string,country:string
4027,0,Media_(Moldova),Media,Moldova
4028,0,Media_(Morocco),Media,Morocco
4029,0,Media_(Nigeria),Media,Nigeria
4030,0,Media_(Pakistan),Media,Pakistan
4031,0,"Media_(Palestinian_Territory,_Occupied)",Media,Palestinian Territory  Occupied
4032,0,Media_(Philippines),Media,Philippines
4033,0,Media_(Qatar),Media,Qatar
4034,0,Media_(Romania),Media,Romania
4035,0,Media_(Russia),Media,Russia
4036,0,Media_(Saudi_Arabia),Media,Saudi Arabia
4037,0,Media_(Serbia),Media,Serbia
4038,0,Media_(Sierra_Leone),Media,Sierra Leone
4039,0,Media_(South_Africa),Media,South Africa
4040,0,Media_(Spain),Media,Spain
4041,0,Media_(Swaziland),Media,Swaziland
4042,0,Media_(Switzerland),Media,Switzerland
4043,0,Media_(Thailand),Media,Thailand
4044,0,Media_(United_States),Media,United States
4045,0,Media_(Venezuela),Media,Venezuela
4046,0,Media_(Zambia),Media,Zambia
4047,0,Media_(Zimbabwe),Media,Zimbabwe
4048,0,Media_Personnel_(Africa),Media Personnel,Africa
4049,0,Media_Personnel_(Albania),Media Personnel,Albania
4050,0,Media_Personnel_(Angola),Media Personnel,Angola
4051,0,Media_Personnel_(Argentina),Media Personnel,Argentina
4052,0,Media_Personnel_(Australia),Media Personnel,Australia
4053,0,Media_Personnel_(Austria),Media Personnel,Austria
4054,0,Media_Personnel_(Belarus),Media Personnel,Belarus
4055,0,Media_Personnel_(Belize),Media Personnel,Belize
4056,0,Media_Personnel_(Botswana),Media Personnel,Botswana
4057,0,Media_Personnel_(Bulgaria),Media Personnel,Bulgaria
4058,0,Media_Personnel_(Cameroon),Media Personnel,Cameroon
4059,0,Media_Personnel_(Chile),Media Personnel,Chile
4060,0,Media_Personnel_(China),Media Personnel,China
4061,0,Media_Personnel_(Colombia),Media Personnel,Colombia
4062,0,Media_Personnel_(Ecuador),Media Personnel,Ecuador
4063,0,Media_Personnel_(Fiji),Media Personnel,Fiji
4064,0,Media_Personnel_(France),Media Personnel,France
4065,0,Media_Personnel_(Greece),Media Personnel,Greece
4066,0,Media_Personnel_(Guatemala),Media Personnel,Guatemala
4067,0,Media_Personnel_(Honduras),Media Personnel,Honduras
4068,0,Media_Personnel_(International),Media Personnel,International
4069,0,Media_Personnel_(Iran),Media Personnel,Iran
4070,0,Media_Personnel_(Japan),Media Personnel,Japan
4071,0,Media_Personnel_(Lebanon),Media Personnel,Lebanon
4072,0,Media_Personnel_(Liberia),Media Personnel,Liberia
4073,0,Media_Personnel_(Maldives),Media Personnel,Maldives
4074,0,Media_Personnel_(Mali),Media Personnel,Mali
4075,0,Media_Personnel_(Myanmar),Media Personnel,Myanmar
4076,0,Media_Personnel_(Namibia),Media Personnel,Namibia
4077,0,Media_Personnel_(Nepal),Media Personnel,Nepal
4078,0,Media_Personnel_(New_Zealand),Media Personnel,New Zealand
4079,0,Media_Personnel_(Niger),Media Personnel,Niger
4080,0,Media_Personnel_(Pakistan),Media Personnel,Pakistan
4081,0,Media_Personnel_(Poland),Media Personnel,Poland
4082,0,Media_Personnel_(Saudi_Arabia),Media Personnel,Saudi Arabia
4083,0,Media_Personnel_(Sierra_Leone),Media Personnel,Sierra Leone
4084,0,Media_Personnel_(Somalia),Media Personnel,Somalia
4085,0,Media_Personnel_(Syria),Media Personnel,Syria
4086,0,Media_Personnel_(Tajikistan),Media Personnel,Tajikistan
4087,0,Media_Personnel_(Thailand),Media Personnel,Thailand
4088,0,Media_Personnel_(Uganda),Media Personnel,Uganda
4089,0,Media_Personnel_(United_States),Media Personnel,United States
4090,0,Media_Personnel_(Zimbabwe),Media Personnel,Zimbabwe
4091,0,Media_Rights_Group_(Qatar),Media Rights Group,Qatar
4092,0,Medical_Association_(Bulgaria),Medical Association,Bulgaria
4093,0,Medical_Association_(India),Medical Association,India
4094,0,Medical_Association_(Malaysia),Medical Association,Malaysia
4095,0,Medical_Association_(Nepal),Medical Association,Nepal
4096,0,Medical_Association_(Nigeria),Medical Association,Nigeria
4097,0,Medical_Personnel_(Australia),Medical Personnel,Australia
4098,0,Medical_Personnel_(Belgium),Medical Personnel,Belgium
4099,0,Medical_Personnel_(Brazil),Medical Personnel,Brazil
4100,0,Medical_Personnel_(Canada),Medical Personnel,Canada
4101,0,Medical_Personnel_(Cote_d'Ivoire),Medical Personnel,Cote d'Ivoire
4102,0,Medical_Personnel_(Croatia),Medical Personnel,Croatia
4103,0,Medical_Personnel_(Cyprus),Medical Personnel,Cyprus
4104,0,Medical_Personnel_(Democratic_Republic_of_Congo),Medical Personnel,Democratic Republic of Congo
4105,0,Medical_Personnel_(Georgia),Medical Personnel,Georgia
4106,0,Medical_Personnel_(Guinea-Bissau),Medical Personnel,Guinea-Bissau
4107,0,Medical_Personnel_(Hong_Kong),Medical Personnel,Hong Kong
4108,0,Medical_Personnel_(India),Medical Personnel,India
4109,0,Medical_Personnel_(Japan),Medical Personnel,Japan
4110,0,Medical_Personnel_(Jordan),Medical Personnel,Jordan
4111,0,Medical_Personnel_(Madagascar),Medical Personnel,Madagascar
4112,0,Medical_Personnel_(Mexico),Medical Personnel,Mexico
4113,0,Medical_Personnel_(Namibia),Medical Personnel,Namibia
4114,0,Medical_Personnel_(Nigeria),Medical Personnel,Nigeria
4115,0,Medical_Personnel_(North_Korea),Medical Personnel,North Korea
4116,0,Medical_Personnel_(Peru),Medical Personnel,Peru
4117,0,Medical_Personnel_(Philippines),Medical Personnel,Philippines
4118,0,Medical_Personnel_(Russia),Medical Personnel,Russia
4119,0,Medical_Personnel_(Somalia),Medical Personnel,Somalia
4120,0,Medical_Personnel_(Switzerland),Medical Personnel,Switzerland
4121,0,Medical_Personnel_(Taiwan),Medical Personnel,Taiwan
4122,0,Medical_Personnel_(Turkey),Medical Personnel,Turkey
4123,0,Medical_Personnel_(Ukraine),Medical Personnel,Ukraine
4124,0,Medical_Personnel_(Zimbabwe),Medical Personnel,Zimbabwe
4125,0,Meenakshi_Lekhi,Meenakshi Lekhi,Unknown
4126,0,Mega_Channel,Mega Channel,Unknown
4127,0,Megawati_Sukarnoputri,Megawati Sukarnoputri,Unknown
4128,0,Meglena_Kuneva,Meglena Kuneva,Unknown
4129,0,Mehdi_Hasan,Mehdi Hasan,Unknown
4130,0,Mehmet_Simsek,Mehmet Simsek,Unknown
4131,0,Mehmet_Yilmaz,Mehmet Yilmaz,Unknown
4132,0,Mehmood_Khan_Achakzai,Mehmood Khan Achakzai,Unknown
4133,0,Mehr_News_Agency,Mehr News Agency,Unknown
4134,0,Meir_Sheetrit,Meir Sheetrit,Unknown
4135,0,Meira_Kumar,Meira Kumar,Unknown
4136,0,Mekong_River_Commission,Mekong River Commission,Unknown
4137,0,Melis_Turganbayev,Melis Turganbayev,Unknown
4138,0,Melissa_Fleming,Melissa Fleming,Unknown
4139,0,Melissa_Parke,Melissa Parke,Unknown
4140,0,Member_of_Legislative_(Govt)_(Afghanistan),Member of Legislative (Govt),Afghanistan
4141,0,Member_of_Legislative_(Govt)_(Azerbaijan),Member of Legislative (Govt),Azerbaijan
4142,0,Member_of_Legislative_(Govt)_(Democratic_Republic_of_Congo),Member of Legislative (Govt),Democratic Republic of Congo
4143,0,Member_of_Legislative_(Govt)_(France),Member of Legislative (Govt),France
4144,0,Member_of_Legislative_(Govt)_(Greece),Member of Legislative (Govt),Greece
4145,0,Member_of_Legislative_(Govt)_(India),Member of Legislative (Govt),India
4146,0,Member_of_Legislative_(Govt)_(Iran),Member of Legislative (Govt),Iran
4147,0,Member_of_Legislative_(Govt)_(Italy),Member of Legislative (Govt),Italy
4148,0,Member_of_Legislative_(Govt)_(Jordan),Member of Legislative (Govt),Jordan
4149,0,Member_of_Legislative_(Govt)_(Kazakhstan),Member of Legislative (Govt),Kazakhstan
4150,0,Member_of_Legislative_(Govt)_(Kenya),Member of Legislative (Govt),Kenya
4151,0,Member_of_Legislative_(Govt)_(Lebanon),Member of Legislative (Govt),Lebanon
4152,0,Member_of_Legislative_(Govt)_(Liberia),Member of Legislative (Govt),Liberia
4153,0,Member_of_Legislative_(Govt)_(Myanmar),Member of Legislative (Govt),Myanmar
4154,0,Member_of_Legislative_(Govt)_(Nigeria),Member of Legislative (Govt),Nigeria
4155,0,Member_of_Legislative_(Govt)_(Norway),Member of Legislative (Govt),Norway
4156,0,Member_of_Legislative_(Govt)_(Oman),Member of Legislative (Govt),Oman
4157,0,"Member_of_Legislative_(Govt)_(Palestinian_Territory,_Occupied)",Member of Legislative (Govt),Palestinian Territory  Occupied
4158,0,Member_of_Legislative_(Govt)_(Qatar),Member of Legislative (Govt),Qatar
4159,0,Member_of_Legislative_(Govt)_(Romania),Member of Legislative (Govt),Romania
4160,0,Member_of_Legislative_(Govt)_(Serbia),Member of Legislative (Govt),Serbia
4161,0,Member_of_Legislative_(Govt)_(Singapore),Member of Legislative (Govt),Singapore
4162,0,Member_of_Legislative_(Govt)_(Slovenia),Member of Legislative (Govt),Slovenia
4163,0,Member_of_Legislative_(Govt)_(Somalia),Member of Legislative (Govt),Somalia
4164,0,Member_of_Legislative_(Govt)_(South_Africa),Member of Legislative (Govt),South Africa
4165,0,Member_of_Legislative_(Govt)_(South_Korea),Member of Legislative (Govt),South Korea
4166,0,Member_of_Legislative_(Govt)_(Sweden),Member of Legislative (Govt),Sweden
4167,0,Member_of_Legislative_(Govt)_(Syria),Member of Legislative (Govt),Syria
4168,0,Member_of_Legislative_(Govt)_(Turkmenistan),Member of Legislative (Govt),Turkmenistan
4169,0,Member_of_Legislative_(Govt)_(United_Kingdom),Member of Legislative (Govt),United Kingdom
4170,0,Member_of_Legislative_(Govt)_(Zambia),Member of Legislative (Govt),Zambia
4171,0,Member_of_Legislative_(Govt)_(Zimbabwe),Member of Legislative (Govt),Zimbabwe
4172,0,Member_of_Parliament_(Australia),Member of Parliament,Australia
4173,0,Member_of_Parliament_(Austria),Member of Parliament,Austria
4174,0,Member_of_Parliament_(Bahrain),Member of Parliament,Bahrain
4175,0,Member_of_Parliament_(Bangladesh),Member of Parliament,Bangladesh
4176,0,Member_of_Parliament_(Botswana),Member of Parliament,Botswana
4177,0,Member_of_Parliament_(Brazil),Member of Parliament,Brazil
4178,0,Member_of_Parliament_(Cambodia),Member of Parliament,Cambodia
4179,0,Member_of_Parliament_(China),Member of Parliament,China
4180,0,Member_of_Parliament_(Christmas_Island),Member of Parliament,Christmas Island
4181,0,Member_of_Parliament_(Estonia),Member of Parliament,Estonia
4182,0,Member_of_Parliament_(Finland),Member of Parliament,Finland
4183,0,Member_of_Parliament_(France),Member of Parliament,France
4184,0,Member_of_Parliament_(Germany),Member of Parliament,Germany
4185,0,Member_of_Parliament_(India),Member of Parliament,India
4186,0,Member_of_Parliament_(Indonesia),Member of Parliament,Indonesia
4187,0,Member_of_Parliament_(Iran),Member of Parliament,Iran
4188,0,Member_of_Parliament_(Iraq),Member of Parliament,Iraq
4189,0,Member_of_Parliament_(Jordan),Member of Parliament,Jordan
4190,0,Member_of_Parliament_(Kazakhstan),Member of Parliament,Kazakhstan
4191,0,Member_of_Parliament_(Kuwait),Member of Parliament,Kuwait
4192,0,Member_of_Parliament_(Kyrgyzstan),Member of Parliament,Kyrgyzstan
4193,0,Member_of_Parliament_(Libya),Member of Parliament,Libya
4194,0,Member_of_Parliament_(Maldives),Member of Parliament,Maldives
4195,0,Member_of_Parliament_(Middle_East),Member of Parliament,Middle East
4196,0,Member_of_Parliament_(Moldova),Member of Parliament,Moldova
4197,0,Member_of_Parliament_(Morocco),Member of Parliament,Morocco
4198,0,Member_of_Parliament_(Nepal),Member of Parliament,Nepal
4199,0,Member_of_Parliament_(Nigeria),Member of Parliament,Nigeria
4200,0,Member_of_Parliament_(Philippines),Member of Parliament,Philippines
4201,0,Member_of_Parliament_(Portugal),Member of Parliament,Portugal
4202,0,Member_of_Parliament_(Romania),Member of Parliament,Romania
4203,0,Member_of_Parliament_(Russia),Member of Parliament,Russia
4204,0,Member_of_Parliament_(Serbia),Member of Parliament,Serbia
4205,0,Member_of_Parliament_(Slovakia),Member of Parliament,Slovakia
4206,0,Member_of_Parliament_(South_Africa),Member of Parliament,South Africa
4207,0,Member_of_Parliament_(Spain),Member of Parliament,Spain
4208,0,Member_of_Parliament_(Sri_Lanka),Member of Parliament,Sri Lanka
4209,0,Member_of_Parliament_(Sweden),Member of Parliament,Sweden
4210,0,Member_of_Parliament_(Thailand),Member of Parliament,Thailand
4211,0,Member_of_Parliament_(Turkmenistan),Member of Parliament,Turkmenistan
4212,0,Member_of_Parliament_(Ukraine),Member of Parliament,Ukraine
4213,0,Member_of_Parliament_(Venezuela),Member of Parliament,Venezuela
4214,0,Member_of_Parliament_(Yemen),Member of Parliament,Yemen
4215,0,Member_of_the_Judiciary_(Afghanistan),Member of the Judiciary,Afghanistan
4216,0,Member_of_the_Judiciary_(Bangladesh),Member of the Judiciary,Bangladesh
4217,0,Member_of_the_Judiciary_(Brazil),Member of the Judiciary,Brazil
4218,0,Member_of_the_Judiciary_(Canada),Member of the Judiciary,Canada
4219,0,Member_of_the_Judiciary_(Chile),Member of the Judiciary,Chile
4220,0,Member_of_the_Judiciary_(China),Member of the Judiciary,China
4221,0,Member_of_the_Judiciary_(Georgia),Member of the Judiciary,Georgia
4222,0,Member_of_the_Judiciary_(Greece),Member of the Judiciary,Greece
4223,0,Member_of_the_Judiciary_(Iceland),Member of the Judiciary,Iceland
4224,0,Member_of_the_Judiciary_(Iran),Member of the Judiciary,Iran
4225,0,Member_of_the_Judiciary_(Ireland),Member of the Judiciary,Ireland
4226,0,Member_of_the_Judiciary_(Kyrgyzstan),Member of the Judiciary,Kyrgyzstan
4227,0,Member_of_the_Judiciary_(Liberia),Member of the Judiciary,Liberia
4228,0,Member_of_the_Judiciary_(Libya),Member of the Judiciary,Libya
4229,0,Member_of_the_Judiciary_(Madagascar),Member of the Judiciary,Madagascar
4230,0,Member_of_the_Judiciary_(Mauritius),Member of the Judiciary,Mauritius
4231,0,Member_of_the_Judiciary_(Namibia),Member of the Judiciary,Namibia
4232,0,Member_of_the_Judiciary_(Nauru),Member of the Judiciary,Nauru
4233,0,Member_of_the_Judiciary_(Nigeria),Member of the Judiciary,Nigeria
4234,0,Member_of_the_Judiciary_(North_Korea),Member of the Judiciary,North Korea
4235,0,Member_of_the_Judiciary_(Panama),Member of the Judiciary,Panama
4236,0,Member_of_the_Judiciary_(Saudi_Arabia),Member of the Judiciary,Saudi Arabia
4237,0,Member_of_the_Judiciary_(Sierra_Leone),Member of the Judiciary,Sierra Leone
4238,0,Member_of_the_Judiciary_(Slovakia),Member of the Judiciary,Slovakia
4239,0,Member_of_the_Judiciary_(South_Africa),Member of the Judiciary,South Africa
4240,0,Member_of_the_Judiciary_(South_Korea),Member of the Judiciary,South Korea
4241,0,Member_of_the_Judiciary_(Sri_Lanka),Member of the Judiciary,Sri Lanka
4242,0,Member_of_the_Judiciary_(Swaziland),Member of the Judiciary,Swaziland
4243,0,Member_of_the_Judiciary_(Switzerland),Member of the Judiciary,Switzerland
4244,0,Member_of_the_Judiciary_(Tanzania),Member of the Judiciary,Tanzania
4245,0,Member_of_the_Judiciary_(Turkey),Member of the Judiciary,Turkey
4246,0,Member_of_the_Judiciary_(United_Arab_Emirates),Member of the Judiciary,United Arab Emirates
4247,0,Member_of_the_Judiciary_(United_Kingdom),Member of the Judiciary,United Kingdom
4248,0,Member_of_the_Judiciary_(United_States),Member of the Judiciary,United States
4249,0,Member_of_the_Judiciary_(Venezuela),Member of the Judiciary,Venezuela
4250,0,Men_(Argentina),Men,Argentina
4251,0,Men_(Bahrain),Men,Bahrain
4252,0,Men_(Belarus),Men,Belarus
4253,0,Men_(Belgium),Men,Belgium
4254,0,Men_(Cambodia),Men,Cambodia
4255,0,Men_(Costa_Rica),Men,Costa Rica
4256,0,Men_(Denmark),Men,Denmark
4257,0,Men_(France),Men,France
4258,0,Men_(Georgia),Men,Georgia
4259,0,Men_(Holy_See_(Vatican_City_State)),Men (Holy See,Vatican City State)
4260,0,Men_(Honduras),Men,Honduras
4261,0,Men_(India),Men,India
4262,0,Men_(Indonesia),Men,Indonesia
4263,0,Men_(Japan),Men,Japan
4264,0,Men_(Jordan),Men,Jordan
4265,0,Men_(Kenya),Men,Kenya
4266,0,Men_(Kosovo),Men,Kosovo
4267,0,Men_(Kuwait),Men,Kuwait
4268,0,Men_(Latvia),Men,Latvia
4269,0,Men_(Lebanon),Men,Lebanon
4270,0,Men_(Lesotho),Men,Lesotho
4271,0,Men_(Malaysia),Men,Malaysia
4272,0,Men_(Maldives),Men,Maldives
4273,0,Men_(Mayotte),Men,Mayotte
4274,0,Men_(Mexico),Men,Mexico
4275,0,Men_(Middle_East),Men,Middle East
4276,0,Men_(Morocco),Men,Morocco
4277,0,Men_(Namibia),Men,Namibia
4278,0,Men_(New_Zealand),Men,New Zealand
4279,0,Men_(Norway),Men,Norway
4280,0,Men_(Pakistan),Men,Pakistan
4281,0,Men_(Papua_New_Guinea),Men,Papua New Guinea
4282,0,Men_(Peru),Men,Peru
4283,0,Men_(Philippines),Men,Philippines
4284,0,Men_(Russia),Men,Russia
4285,0,Men_(Singapore),Men,Singapore
4286,0,Men_(South_Africa),Men,South Africa
4287,0,Men_(South_Asia),Men,South Asia
4288,0,Men_(Swaziland),Men,Swaziland
4289,0,Men_(Sweden),Men,Sweden
4290,0,Men_(Syria),Men,Syria
4291,0,Men_(Tajikistan),Men,Tajikistan
4292,0,Men_(United_Arab_Emirates),Men,United Arab Emirates
4293,0,Men_(United_Kingdom),Men,United Kingdom
4294,0,Men_(United_States),Men,United States
4295,0,Men_(Vanuatu),Men,Vanuatu
4296,0,Men_(Venezuela),Men,Venezuela
4297,0,Men_(Yemen),Men,Yemen
4298,0,Men_(Zambia),Men,Zambia
4299,0,Meng_Jianzhu,Meng Jianzhu,Unknown
4300,0,Meretz,Meretz,Unknown
4301,0,Messiria,Messiria,Unknown
4302,0,Mevlut_Cavusoglu,Mevlut Cavusoglu,Unknown
4303,0,Mexican_Army,Mexican Army,Unknown
4304,0,Mexico,Mexico,Unknown
4305,0,Mgwagwa_Gamedze,Mgwagwa Gamedze,Unknown
4306,0,MiG_Corporation,MiG Corporation,Unknown
4307,0,Michael_Andrew_Gove,Michael Andrew Gove,Unknown
4308,0,Michael_Brown,Michael Brown,Unknown
4309,0,Michael_D._Higgins,Michael D. Higgins,Unknown
4310,0,Michael_Fahy,Michael Fahy,Unknown
4311,0,Michael_Hayden,Michael Hayden,Unknown
4312,0,Michael_Noonan,Michael Noonan,Unknown
4313,0,Michael_Sata,Michael Sata,Unknown
4314,0,Michael_Woodhouse,Michael Woodhouse,Unknown
4315,0,Michel_Alaby,Michel Alaby,Unknown
4316,0,Michel_Sapin,Michel Sapin,Unknown
4317,0,Michelin,Michelin,Unknown
4318,0,Micky_Rosenfeld,Micky Rosenfeld,Unknown
4319,0,Middle_East,Middle East,Unknown
4320,0,Miguel_Angel_Mancera,Miguel Angel Mancera,Unknown
4321,0,Miguel_Galván_Gutiérrez,Miguel Galván Gutiérrez,Unknown
4322,0,Miguel_Macedo,Miguel Macedo,Unknown
4323,0,Miguel_Ángel_Osorio_Chong,Miguel Ángel Osorio Chong,Unknown
4324,0,Miguel_Ángel_Rodríguez,Miguel Ángel Rodríguez,Unknown
4325,0,Mike_Moore,Mike Moore,Unknown
4326,0,Mike_O'Brien,Mike O'Brien,Unknown
4327,0,Mike_Pence,Mike Pence,Unknown
4328,0,Mike_Simpson,Mike Simpson,Unknown
4329,0,Mikhail_Margelov,Mikhail Margelov,Unknown
4330,0,Mikhail_Sergeyevich_Gorbachev,Mikhail Sergeyevich Gorbachev,Unknown
4331,0,Mikhail_Yefimovich_Fradkov,Mikhail Yefimovich Fradkov,Unknown
4332,0,Mikhail_Yuryevich_Zurabov,Mikhail Yuryevich Zurabov,Unknown
4333,0,Milan_Chovanec,Milan Chovanec,Unknown
4334,0,Milan_Knazko,Milan Knazko,Unknown
4335,0,Militant_(Al_Qaeda_in_the_Arabian_Peninsula),Militant,Al Qaeda in the Arabian Peninsula
4336,0,Militant_(Australia),Militant,Australia
4337,0,Militant_(Bangladesh),Militant,Bangladesh
4338,0,Militant_(Benin),Militant,Benin
4339,0,Militant_(Boko_Haram),Militant,Boko Haram
4340,0,Militant_(Colombia),Militant,Colombia
4341,0,Militant_(Cote_d'Ivoire),Militant,Cote d'Ivoire
4342,0,Militant_(ETA),Militant,ETA
4343,0,Militant_(Hezbul_Mujahedeen),Militant,Hezbul Mujahedeen
4344,0,Militant_(Ingushetia),Militant,Ingushetia
4345,0,Militant_(International),Militant,International
4346,0,Militant_(Iraq),Militant,Iraq
4347,0,Militant_(Jaish-e-Mohammad),Militant,Jaish-e-Mohammad
4348,0,Militant_(Kurdistan_Workers'_Party),Militant,Kurdistan Workers' Party
4349,0,Militant_(Libya),Militant,Libya
4350,0,Militant_(Malaysia),Militant,Malaysia
4351,0,Militant_(Mali),Militant,Mali
4352,0,Militant_(Morocco),Militant,Morocco
4353,0,Militant_(Muslim_Brotherhood),Militant,Muslim Brotherhood
4354,0,Militant_(National_Democratic_Front_of_Bodoland),Militant,National Democratic Front of Bodoland
4355,0,Militant_(Nigeria),Militant,Nigeria
4356,0,Militant_(Philippines),Militant,Philippines
4357,0,Militant_(Rally_of_the_Republicans),Militant,Rally of the Republicans
4358,0,Militant_(Senegal),Militant,Senegal
4359,0,Militant_(Somalia),Militant,Somalia
4360,0,Militant_(South_Sudan),Militant,South Sudan
4361,0,Militant_(Syria),Militant,Syria
4362,0,Militant_(Taliban),Militant,Taliban
4363,0,Militant_(Turkey),Militant,Turkey
4364,0,Militant_(Ukraine),Militant,Ukraine
4365,0,Militant_(United_Liberation_Force_of_Assam),Militant,United Liberation Force of Assam
4366,0,Militant_(Venezuela),Militant,Venezuela
4367,0,Militant_(Xinjiang Uyghur),Militant,Xinjiang Uyghur
4368,0,Militant_(Yemen),Militant,Yemen
4369,0,Military_(Albania),Military,Albania
4370,0,Military_(Argentina),Military,Argentina
4371,0,Military_(Belarus),Military,Belarus
4372,0,Military_(Bolivia),Military,Bolivia
4373,0,Military_(Brazil),Military,Brazil
4374,0,Military_(Cambodia),Military,Cambodia
4375,0,Military_(Central_African_Republic),Military,Central African Republic
4376,0,Military_(Chad),Military,Chad
4377,0,Military_(China),Military,China
4378,0,Military_(Cote_d'Ivoire),Military,Cote d'Ivoire
4379,0,Military_(Cuba),Military,Cuba
4380,0,Military_(Cyprus),Military,Cyprus
4381,0,Military_(Ecuador),Military,Ecuador
4382,0,Military_(El_Salvador),Military,El Salvador
4383,0,Military_(France),Military,France
4384,0,Military_(Ghana),Military,Ghana
4385,0,Military_(Guatemala),Military,Guatemala
4386,0,Military_(Guinea),Military,Guinea
4387,0,Military_(Hong_Kong),Military,Hong Kong
4388,0,Military_(Italy),Military,Italy
4389,0,Military_(Jordan),Military,Jordan
4390,0,Military_(Kazakhstan),Military,Kazakhstan
4391,0,Military_(Kuwait),Military,Kuwait
4392,0,Military_(Laos),Military,Laos
4393,0,Military_(Lebanon),Military,Lebanon
4394,0,Military_(Lithuania),Military,Lithuania
4395,0,Military_(Madagascar),Military,Madagascar
4396,0,Military_(Mali),Military,Mali
4397,0,Military_(Mexico),Military,Mexico
4398,0,Military_(Middle_East),Military,Middle East
4399,0,Military_(Mongolia),Military,Mongolia
4400,0,Military_(Mozambique),Military,Mozambique
4401,0,Military_(Myanmar),Military,Myanmar
4402,0,Military_(New_Zealand),Military,New Zealand
4403,0,Military_(Niger),Military,Niger
4404,0,Military_(North_Korea),Military,North Korea
4405,0,Military_(Papua_New_Guinea),Military,Papua New Guinea
4406,0,Military_(Paraguay),Military,Paraguay
